,word,times,percent
1773,bakeware,1,9.8842749093612e-05
1775,nature's,1,9.8842749093612e-05
5344,lop,1,9.8842749093612e-05
5343,12-bean,1,9.8842749093612e-05
5342,knudsen,1,9.8842749093612e-05
1779,disposable,1,9.8842749093612e-05
1561,gianduja,1,9.8842749093612e-05
5337,squeezes,1,9.8842749093612e-05
1781,napoletana,1,9.8842749093612e-05
1782,kewpie,1,9.8842749093612e-05
74,–,1,9.8842749093612e-05
1557,super-hot,1,9.8842749093612e-05
1789,halloween-colored,1,9.8842749093612e-05
77,blue-colored,1,9.8842749093612e-05
80,spike,1,9.8842749093612e-05
1556,julienne-sliced,1,9.8842749093612e-05
1792,grape-raspberry,1,9.8842749093612e-05
1794,soldier,1,9.8842749093612e-05
1795,dark-meat,1,9.8842749093612e-05
5325,semi-,1,9.8842749093612e-05
1554,kashi,1,9.8842749093612e-05
5323,cutting,1,9.8842749093612e-05
1768,huy,1,9.8842749093612e-05
1765,hashbrowns,1,9.8842749093612e-05
56,naturals,1,9.8842749093612e-05
1764,colossal,1,9.8842749093612e-05
1576,that's,1,9.8842749093612e-05
1740,no.,1,9.8842749093612e-05
1741,pluots,1,9.8842749093612e-05
5380,treat,1,9.8842749093612e-05
59,nut-flavored,1,9.8842749093612e-05
1744,gari,1,9.8842749093612e-05
5377,after,1,9.8842749093612e-05
1745,combine,1,9.8842749093612e-05
1747,donuts,1,9.8842749093612e-05
1572,toasts,1,9.8842749093612e-05
1750,improver,1,9.8842749093612e-05
1751,whoppers,1,9.8842749093612e-05
5371,lars',1,9.8842749093612e-05
5370,middleneck,1,9.8842749093612e-05
1571,edward,1,9.8842749093612e-05
1753,candiquick,1,9.8842749093612e-05
5367,zatarian's,1,9.8842749093612e-05
1754,sixths,1,9.8842749093612e-05
1755,cameo,1,9.8842749093612e-05
1568,12x36,1,9.8842749093612e-05
1759,badia,1,9.8842749093612e-05
1761,'moon',1,9.8842749093612e-05
5360,semi,1,9.8842749093612e-05
5359,marcona,1,9.8842749093612e-05
5358,steamcrisp,1,9.8842749093612e-05
82,1-oz,1,9.8842749093612e-05
1797,sliver,1,9.8842749093612e-05
5320,cracklin's,1,9.8842749093612e-05
5319,kalamata-olive,1,9.8842749093612e-05
1818,dusting*,1,9.8842749093612e-05
5287,extra-thick,1,9.8842749093612e-05
1819,octoberfest,1,9.8842749093612e-05
1821,tarako,1,9.8842749093612e-05
5283,jelly-filled,1,9.8842749093612e-05
1824,nasturtium,1,9.8842749093612e-05
1825,scali,1,9.8842749093612e-05
95,kingfish,1,9.8842749093612e-05
5278,5-second,1,9.8842749093612e-05
5277,cox,1,9.8842749093612e-05
5276,syrup**,1,9.8842749093612e-05
100,perrier,1,9.8842749093612e-05
1827,milano,1,9.8842749093612e-05
1539,steaming,1,9.8842749093612e-05
1538,kasoori,1,9.8842749093612e-05
5270,farmrich™,1,9.8842749093612e-05
1833,kix™,1,9.8842749093612e-05
1534,crisped,1,9.8842749093612e-05
5266,making,1,9.8842749093612e-05
101,toothpick-sized,1,9.8842749093612e-05
102,face,1,9.8842749093612e-05
103,yoplait,1,9.8842749093612e-05
1840,eden,1,9.8842749093612e-05
105,lemon-herb,1,9.8842749093612e-05
106,design,1,9.8842749093612e-05
1816,26,1,9.8842749093612e-05
1813,clementines,1,9.8842749093612e-05
1811,macaroons,1,9.8842749093612e-05
1802,creamy-style,1,9.8842749093612e-05
5318,streusel,1,9.8842749093612e-05
1799,artisan-style,1,9.8842749093612e-05
85,nettles,1,9.8842749093612e-05
1801,fortress,1,9.8842749093612e-05
5313,froot,1,9.8842749093612e-05
86,irish-style,1,9.8842749093612e-05
5311,slider-sized,1,9.8842749093612e-05
5310,allouette,1,9.8842749093612e-05
87,tortellinis,1,9.8842749093612e-05
5308,meaux,1,9.8842749093612e-05
88,hooters,1,9.8842749093612e-05
5305,panang,1,9.8842749093612e-05
1548,grocer's,1,9.8842749093612e-05
89,trois,1,9.8842749093612e-05
5303,nuts/pignoli,1,9.8842749093612e-05
5302,abuelita,1,9.8842749093612e-05
5301,pitaya,1,9.8842749093612e-05
90,creme-filled,1,9.8842749093612e-05
1551,250g,1,9.8842749093612e-05
1549,save,1,9.8842749093612e-05
1806,measure,1,9.8842749093612e-05
5296,surprise,1,9.8842749093612e-05
5295,60-70%,1,9.8842749093612e-05
5294,cremes,1,9.8842749093612e-05
58,garlic-flavor,1,9.8842749093612e-05
5388,tasti,1,9.8842749093612e-05
1845,0%,1,9.8842749093612e-05
5486,apple-apricot,1,9.8842749093612e-05
13,roe,1,9.8842749093612e-05
15,arm,1,9.8842749093612e-05
1660,kind,1,9.8842749093612e-05
16,maruchan,1,9.8842749093612e-05
1613,prik,1,9.8842749093612e-05
1663,moser,1,9.8842749093612e-05
1612,11-inch,1,9.8842749093612e-05
1665,coarse-crumb,1,9.8842749093612e-05
18,oatnut,1,9.8842749093612e-05
23,cornnuts,1,9.8842749093612e-05
24,latex-free,1,9.8842749093612e-05
25,gravenstein,1,9.8842749093612e-05
1670,mushroom-flavored,1,9.8842749093612e-05
5468,suisse,1,9.8842749093612e-05
5466,form,1,9.8842749093612e-05
26,mustard-based,1,9.8842749093612e-05
1606,aji-no-moto,1,9.8842749093612e-05
5463,sweetener*,1,9.8842749093612e-05
5462,soft-textured,1,9.8842749093612e-05
28,bare™,1,9.8842749093612e-05
5460,ghosts,1,9.8842749093612e-05
29,ajicitos,1,9.8842749093612e-05
5458,chopin,1,9.8842749093612e-05
5457,newfoundland,1,9.8842749093612e-05
1605,basil-flavored,1,9.8842749093612e-05
1658,bruschetta,1,9.8842749093612e-05
1615,heaping,1,9.8842749093612e-05
5390,shake,1,9.8842749093612e-05
5489,styrofoam,1,9.8842749093612e-05
5516,nigella,1,9.8842749093612e-05
1630,oven-ready,1,9.8842749093612e-05
1624,disney,1,9.8842749093612e-05
5513,sausgae,1,9.8842749093612e-05
1622,dagoba,1,9.8842749093612e-05
5511,picks,1,9.8842749093612e-05
5510,pav,1,9.8842749093612e-05
5509,stars,1,9.8842749093612e-05
1635,kaimal,1,9.8842749093612e-05
1621,foam,1,9.8842749093612e-05
1620,butter-margarine,1,9.8842749093612e-05
5505,garbanzo-fava,1,9.8842749093612e-05
1641,garbage,1,9.8842749093612e-05
3,go,1,9.8842749093612e-05
1642,moroccan,1,9.8842749093612e-05
1616,escargot,1,9.8842749093612e-05
1648,flavoured,1,9.8842749093612e-05
1649,tins,1,9.8842749093612e-05
5497,eg,1,9.8842749093612e-05
5496,que,1,9.8842749093612e-05
1650,90,1,9.8842749093612e-05
1652,watermelon-flavored,1,9.8842749093612e-05
5493,mixoflour,1,9.8842749093612e-05
5492,courgettes,1,9.8842749093612e-05
9,skyline,1,9.8842749093612e-05
5455,brach's,1,9.8842749093612e-05
1674,mojito-flavored,1,9.8842749093612e-05
5452,gels,1,9.8842749093612e-05
1602,spit,1,9.8842749093612e-05
5421,yazzo!,1,9.8842749093612e-05
1592,garlic-and-butter,1,9.8842749093612e-05
5418,latte,1,9.8842749093612e-05
1712,adolph's,1,9.8842749093612e-05
1715,distillery,1,9.8842749093612e-05
1716,jewel,1,9.8842749093612e-05
1717,havarti-pepper,1,9.8842749093612e-05
5411,ultra-pasteurized,1,9.8842749093612e-05
5410,vegetable-flavored,1,9.8842749093612e-05
5409,better'n,1,9.8842749093612e-05
5408,when,1,9.8842749093612e-05
5406,insects,1,9.8842749093612e-05
1719,pats,1,9.8842749093612e-05
51,cappuccino,1,9.8842749093612e-05
1720,spritzer,1,9.8842749093612e-05
1722,reduced-sugar,1,9.8842749093612e-05
5401,11/2-inch,1,9.8842749093612e-05
5399,perdue,1,9.8842749093612e-05
5398,cornhusks,1,9.8842749093612e-05
1726,potsticker,1,9.8842749093612e-05
52,multi-purpose,1,9.8842749093612e-05
1728,coating*,1,9.8842749093612e-05
5394,14x9,1,9.8842749093612e-05
5392,wee,1,9.8842749093612e-05
1732,lesueur,1,9.8842749093612e-05
5422,coin,1,9.8842749093612e-05
5423,yogi,1,9.8842749093612e-05
1704,50,1,9.8842749093612e-05
1688,zaatar,1,9.8842749093612e-05
1677,japones,1,9.8842749093612e-05
5448,corn-based,1,9.8842749093612e-05
5447,roughly-chopped,1,9.8842749093612e-05
1681,even,1,9.8842749093612e-05
1682,briefly,1,9.8842749093612e-05
5444,tullamore,1,9.8842749093612e-05
5443,hinged,1,9.8842749093612e-05
1683,25%-less-sodium,1,9.8842749093612e-05
1685,cubanella,1,9.8842749093612e-05
1686,puppy,1,9.8842749093612e-05
1687,grebenes,1,9.8842749093612e-05
5437,takumi,1,9.8842749093612e-05
41,discos,1,9.8842749093612e-05
1693,chopping,1,9.8842749093612e-05
1696,chivas,1,9.8842749093612e-05
1699,finger,1,9.8842749093612e-05
36,mayonnaise-style,1,9.8842749093612e-05
5432,toulouse,1,9.8842749093612e-05
1700,press,1,9.8842749093612e-05
1702,mezzetta,1,9.8842749093612e-05
38,tail-off,1,9.8842749093612e-05
39,cranberry-peach,1,9.8842749093612e-05
5427,fully-trimmed,1,9.8842749093612e-05
40,spirits,1,9.8842749093612e-05
5258,salazar's,1,9.8842749093612e-05
1847,4-field,1,9.8842749093612e-05
4967,oil-marinated,1,9.8842749093612e-05
5075,freekeh,1,9.8842749093612e-05
2019,alouette,1,9.8842749093612e-05
5070,curly-leaf,1,9.8842749093612e-05
2022,jicamas,1,9.8842749093612e-05
2026,bayou,1,9.8842749093612e-05
2027,italian*,1,9.8842749093612e-05
5065,quince,1,9.8842749093612e-05
1457,tangelos,1,9.8842749093612e-05
5062,draw,1,9.8842749093612e-05
5060,sweet&spicy,1,9.8842749093612e-05
5057,straws,1,9.8842749093612e-05
2039,kum,1,9.8842749093612e-05
187,sanuf,1,9.8842749093612e-05
5054,1/2x2-inch,1,9.8842749093612e-05
1448,pioneer,1,9.8842749093612e-05
2047,full-flavored,1,9.8842749093612e-05
1288,small/fajita,1,9.8842749093612e-05
1447,werther's,1,9.8842749093612e-05
2049,manwich,1,9.8842749093612e-05
1446,finely-chopped,1,9.8842749093612e-05
5046,separate,1,9.8842749093612e-05
2054,quick-rising,1,9.8842749093612e-05
1441,ganache,1,9.8842749093612e-05
2056,spiralizer,1,9.8842749093612e-05
1438,helix,1,9.8842749093612e-05
194,polska,1,9.8842749093612e-05
2015,trans-fat-free,1,9.8842749093612e-05
2014,dense,1,9.8842749093612e-05
168,reduction,1,9.8842749093612e-05
2012,city,1,9.8842749093612e-05
1989,frymix,1,9.8842749093612e-05
1992,red-skin,1,9.8842749093612e-05
5101,wok,1,9.8842749093612e-05
5100,kantong,1,9.8842749093612e-05
1473,less--see,1,9.8842749093612e-05
1999,pre-made,1,9.8842749093612e-05
2001,romanesque,1,9.8842749093612e-05
173,churned,1,9.8842749093612e-05
2002,place,1,9.8842749093612e-05
5094,snakes,1,9.8842749093612e-05
2003,unshelled,1,9.8842749093612e-05
2004,strips.,1,9.8842749093612e-05
2005,pillsbury™,1,9.8842749093612e-05
1471,chipolte,1,9.8842749093612e-05
5089,gemilli,1,9.8842749093612e-05
5088,sopressata,1,9.8842749093612e-05
5087,allwhites,1,9.8842749093612e-05
1466,kasturi,1,9.8842749093612e-05
2010,goldschlager™,1,9.8842749093612e-05
5083,d,1,9.8842749093612e-05
5082,first,1,9.8842749093612e-05
1463,risotto,1,9.8842749093612e-05
5080,biscoff,1,9.8842749093612e-05
5079,cuties,1,9.8842749093612e-05
5078,pared,1,9.8842749093612e-05
197,chili-cheese,1,9.8842749093612e-05
5038,alaska-style,1,9.8842749093612e-05
5037,mint-chocolate,1,9.8842749093612e-05
198,gardenburger,1,9.8842749093612e-05
2083,cadbury,1,9.8842749093612e-05
1433,shopping,1,9.8842749093612e-05
215,cauliflowerets,1,9.8842749093612e-05
2086,curly-style,1,9.8842749093612e-05
4996,trans-fat,1,9.8842749093612e-05
216,body,1,9.8842749093612e-05
2087,medium-width,1,9.8842749093612e-05
4993,microwave's,1,9.8842749093612e-05
4992,lacy,1,9.8842749093612e-05
2089,ultimate,1,9.8842749093612e-05
2091,half-inch,1,9.8842749093612e-05
219,west,1,9.8842749093612e-05
2093,activedry,1,9.8842749093612e-05
2094,lagunitas,1,9.8842749093612e-05
1431,thicken,1,9.8842749093612e-05
2096,pastor,1,9.8842749093612e-05
1430,peperoncini,1,9.8842749093612e-05
2103,sweet-hot,1,9.8842749093612e-05
223,ready-peeled,1,9.8842749093612e-05
4976,salt-cured,1,9.8842749093612e-05
2106,breader,1,9.8842749093612e-05
226,habanero-infused,1,9.8842749093612e-05
2110,kataifi,1,9.8842749093612e-05
1428,spiny,1,9.8842749093612e-05
2121,sfq,1,9.8842749093612e-05
214,pastel,1,9.8842749093612e-05
209,uncut,1,9.8842749093612e-05
5004,gallon-size,1,9.8842749093612e-05
5022,gras,1,9.8842749093612e-05
199,concern,1,9.8842749093612e-05
2060,0.42,1,9.8842749093612e-05
200,popper,1,9.8842749093612e-05
2062,cinnamon-roasted,1,9.8842749093612e-05
5030,h-e-b,1,9.8842749093612e-05
2063,grapefruits,1,9.8842749093612e-05
2064,prerolled,1,9.8842749093612e-05
5027,gewurztraminer,1,9.8842749093612e-05
2066,toaste,1,9.8842749093612e-05
1437,jr.,1,9.8842749093612e-05
5023,daddy,1,9.8842749093612e-05
203,mayocoba,1,9.8842749093612e-05
2078,aerated,1,9.8842749093612e-05
2072,briquets,1,9.8842749093612e-05
2073,kiss,1,9.8842749093612e-05
5016,200,1,9.8842749093612e-05
5015,muscles,1,9.8842749093612e-05
5013,3-,1,9.8842749093612e-05
2075,grey's,1,9.8842749093612e-05
208,mccann's,1,9.8842749093612e-05
5010,chocodrops,1,9.8842749093612e-05
5009,elderberries,1,9.8842749093612e-05
2076,125,1,9.8842749093612e-05
2077,domestic,1,9.8842749093612e-05
1480,100-count,1,9.8842749093612e-05
1980,hotness,1,9.8842749093612e-05
1848,stake,1,9.8842749093612e-05
117,gwaltney,1,9.8842749093612e-05
5216,marinating,1,9.8842749093612e-05
120,mask,1,9.8842749093612e-05
5214,rancher's,1,9.8842749093612e-05
1881,13-ounce,1,9.8842749093612e-05
1518,ajies,1,9.8842749093612e-05
1884,strawberry-banana,1,9.8842749093612e-05
5210,amaretto-flavored,1,9.8842749093612e-05
1886,riblets,1,9.8842749093612e-05
5207,spheres,1,9.8842749093612e-05
1515,rajma,1,9.8842749093612e-05
1891,casaba,1,9.8842749093612e-05
123,less-sodium,1,9.8842749093612e-05
1894,large/burrito-size,1,9.8842749093612e-05
5202,seville,1,9.8842749093612e-05
5200,spritzed,1,9.8842749093612e-05
5198,aloe,1,9.8842749093612e-05
1510,floret,1,9.8842749093612e-05
124,perline*,1,9.8842749093612e-05
125,tito's,1,9.8842749093612e-05
128,davinci,1,9.8842749093612e-05
1904,beverages,1,9.8842749093612e-05
1906,shell*,1,9.8842749093612e-05
131,candlenuts,1,9.8842749093612e-05
1908,tastefully,1,9.8842749093612e-05
1909,pao,1,9.8842749093612e-05
1879,fry-sized,1,9.8842749093612e-05
1875,azafran,1,9.8842749093612e-05
1979,newcastle,1,9.8842749093612e-05
5220,bulgarian,1,9.8842749093612e-05
1851,knorr's,1,9.8842749093612e-05
5249,high-fiber,1,9.8842749093612e-05
5247,key-lime,1,9.8842749093612e-05
5246,mexene,1,9.8842749093612e-05
1529,truffled,1,9.8842749093612e-05
111,plata,1,9.8842749093612e-05
1858,brush,1,9.8842749093612e-05
1859,pinenuts,1,9.8842749093612e-05
5240,prevent,1,9.8842749093612e-05
1860,tia,1,9.8842749093612e-05
1862,victoria,1,9.8842749093612e-05
5237,early,1,9.8842749093612e-05
5236,honkers,1,9.8842749093612e-05
1863,jerry,1,9.8842749093612e-05
1866,mycoprotein,1,9.8842749093612e-05
1868,almond-coconut,1,9.8842749093612e-05
5231,tequila-lime,1,9.8842749093612e-05
5230,cabra,1,9.8842749093612e-05
5229,conecuh©,1,9.8842749093612e-05
5228,00,1,9.8842749093612e-05
114,oetker,1,9.8842749093612e-05
5226,doughs,1,9.8842749093612e-05
1872,its,1,9.8842749093612e-05
5222,runny,1,9.8842749093612e-05
1521,plump,1,9.8842749093612e-05
5184,drained.,1,9.8842749093612e-05
1503,66,1,9.8842749093612e-05
1915,12x8-inch,1,9.8842749093612e-05
135,moutarde,1,9.8842749093612e-05
5142,fresh-cut,1,9.8842749093612e-05
153,14-ounce,1,9.8842749093612e-05
5139,tape,1,9.8842749093612e-05
5137,redfish,1,9.8842749093612e-05
1956,chiffonade,1,9.8842749093612e-05
1488,sure-jell,1,9.8842749093612e-05
5134,13x9-inch,1,9.8842749093612e-05
5133,piedmont,1,9.8842749093612e-05
5132,quarter-sheet,1,9.8842749093612e-05
5131,ogorki,1,9.8842749093612e-05
1959,loins,1,9.8842749093612e-05
1487,vic's,1,9.8842749093612e-05
5128,foster,1,9.8842749093612e-05
5126,kansas,1,9.8842749093612e-05
1962,sheeps',1,9.8842749093612e-05
156,chubritsa,1,9.8842749093612e-05
1965,compote,1,9.8842749093612e-05
159,2-rib,1,9.8842749093612e-05
5118,cherokee,1,9.8842749093612e-05
5117,dipped,1,9.8842749093612e-05
1970,steak*,1,9.8842749093612e-05
5115,autumn,1,9.8842749093612e-05
1974,microwave-safe,1,9.8842749093612e-05
1481,domaine,1,9.8842749093612e-05
160,polskie,1,9.8842749093612e-05
5143,tri-bean,1,9.8842749093612e-05
5144,scottziki,1,9.8842749093612e-05
1951,cheeks,1,9.8842749093612e-05
1940,kraken,1,9.8842749093612e-05
1916,maytag,1,9.8842749093612e-05
1925,floss,1,9.8842749093612e-05
5175,sugar-frosted,1,9.8842749093612e-05
1926,saf-instant,1,9.8842749093612e-05
5173,succotash,1,9.8842749093612e-05
1933,resealable,1,9.8842749093612e-05
5168,hawaiian-style,1,9.8842749093612e-05
1498,medium-firm,1,9.8842749093612e-05
5166,hashbrown,1,9.8842749093612e-05
143,woods,1,9.8842749093612e-05
146,"""cream,""",1,9.8842749093612e-05
1941,blackeye,1,9.8842749093612e-05
5148,st,1,9.8842749093612e-05
149,muesli,1,9.8842749093612e-05
1493,everclear™,1,9.8842749093612e-05
1943,rosemary-ginger,1,9.8842749093612e-05
1944,bridgford,1,9.8842749093612e-05
5155,stackable,1,9.8842749093612e-05
1945,snip,1,9.8842749093612e-05
5153,maple-smoked,1,9.8842749093612e-05
151,barrel-aged,1,9.8842749093612e-05
152,forest-style,1,9.8842749093612e-05
1946,c-sharp,1,9.8842749093612e-05
1492,pasa,1,9.8842749093612e-05
1290,chesapeake,1,9.8842749093612e-05
2548,325-degree,1,9.8842749093612e-05
2469,flautas,1,9.8842749093612e-05
3117,owens,1,9.8842749093612e-05
3837,route,1,9.8842749093612e-05
3108,full-size,1,9.8842749093612e-05
3835,shirakiku,1,9.8842749093612e-05
3834,thread,1,9.8842749093612e-05
3833,keep,1,9.8842749093612e-05
3832,croix,1,9.8842749093612e-05
1001,potato's,1,9.8842749093612e-05
1000,junior,1,9.8842749093612e-05
3112,soft-shell,1,9.8842749093612e-05
691,bolillos,1,9.8842749093612e-05
998,parmesan-pecorino-romano,1,9.8842749093612e-05
996,94%,1,9.8842749093612e-05
3122,pho,1,9.8842749093612e-05
1003,marlin,1,9.8842749093612e-05
3820,shelby's,1,9.8842749093612e-05
3819,osso,1,9.8842749093612e-05
3125,french-fry,1,9.8842749093612e-05
3816,jwala,1,9.8842749093612e-05
695,arrack,1,9.8842749093612e-05
3813,friday's,1,9.8842749093612e-05
986,tofurky,1,9.8842749093612e-05
985,virgin-olive,1,9.8842749093612e-05
3136,6-,1,9.8842749093612e-05
3806,phil,1,9.8842749093612e-05
3138,savoiardi,1,9.8842749093612e-05
3804,kippers,1,9.8842749093612e-05
3106,devils,1,9.8842749093612e-05
3840,mug,1,9.8842749093612e-05
3801,accent,1,9.8842749093612e-05
3858,vay,1,9.8842749093612e-05
3065,snipping,1,9.8842749093612e-05
3066,cranberry-grape,1,9.8842749093612e-05
3872,matzos,1,9.8842749093612e-05
1021,razberi,1,9.8842749093612e-05
664,'fry',1,9.8842749093612e-05
666,ecolier,1,9.8842749093612e-05
3072,drizzle,1,9.8842749093612e-05
3073,kaali,1,9.8842749093612e-05
3866,fabada,1,9.8842749093612e-05
3074,queen-size,1,9.8842749093612e-05
1016,1/8-inch-thick,1,9.8842749093612e-05
3087,franco-american,1,9.8842749093612e-05
671,ghiradelli,1,9.8842749093612e-05
3101,eddoes,1,9.8842749093612e-05
3856,chopped*,1,9.8842749093612e-05
3855,timer,1,9.8842749093612e-05
3854,baconnaise,1,9.8842749093612e-05
3089,which,1,9.8842749093612e-05
677,u-10,1,9.8842749093612e-05
678,brownberry,1,9.8842749093612e-05
680,certified,1,9.8842749093612e-05
3093,garni',1,9.8842749093612e-05
3847,12-15,1,9.8842749093612e-05
3096,melons,1,9.8842749093612e-05
3100,maifun,1,9.8842749093612e-05
3843,unwaxed,1,9.8842749093612e-05
984,thompson,1,9.8842749093612e-05
3800,fifths,1,9.8842749093612e-05
3877,mason,1,9.8842749093612e-05
3747,drumstick,1,9.8842749093612e-05
968,especially,1,9.8842749093612e-05
714,monin,1,9.8842749093612e-05
3759,cacho,1,9.8842749093612e-05
3758,chocolate-mint,1,9.8842749093612e-05
3757,generous,1,9.8842749093612e-05
3175,cold-pressed,1,9.8842749093612e-05
3753,jellyrolls,1,9.8842749093612e-05
3752,puss,1,9.8842749093612e-05
3751,oregon,1,9.8842749093612e-05
3179,toblerone,1,9.8842749093612e-05
3180,snails,1,9.8842749093612e-05
3748,umeboshi,1,9.8842749093612e-05
3181,enhancer,1,9.8842749093612e-05
970,shoga,1,9.8842749093612e-05
3182,coconut*,1,9.8842749093612e-05
3744,churros,1,9.8842749093612e-05
3743,lime-flavor,1,9.8842749093612e-05
3742,boards,1,9.8842749093612e-05
3741,spreads,1,9.8842749093612e-05
719,sazonador,1,9.8842749093612e-05
720,peas*,1,9.8842749093612e-05
721,tablet,1,9.8842749093612e-05
3737,leaf-shaped,1,9.8842749093612e-05
3736,honey-glazed,1,9.8842749093612e-05
3735,cat,1,9.8842749093612e-05
3733,shelf-stable,1,9.8842749093612e-05
713,"turnip,cut",1,9.8842749093612e-05
712,conversation,1,9.8842749093612e-05
3799,microwaveable,1,9.8842749093612e-05
705,pearlized,1,9.8842749093612e-05
3798,bakeable,1,9.8842749093612e-05
3797,melon-flavored,1,9.8842749093612e-05
3794,nuts**,1,9.8842749093612e-05
3145,emerald,1,9.8842749093612e-05
3792,pearlini,1,9.8842749093612e-05
3147,coin-sliced,1,9.8842749093612e-05
702,try,1,9.8842749093612e-05
3787,doenjang,1,9.8842749093612e-05
3786,m&ms,1,9.8842749093612e-05
3149,kept,1,9.8842749093612e-05
3784,browned,1,9.8842749093612e-05
979,powdered**,1,9.8842749093612e-05
3780,mostly,1,9.8842749093612e-05
972,cran-raspberry,1,9.8842749093612e-05
3779,alcaparrado,1,9.8842749093612e-05
3778,primal,1,9.8842749093612e-05
3152,suzyq's,1,9.8842749093612e-05
3153,hp,1,9.8842749093612e-05
3775,restaurant,1,9.8842749093612e-05
3774,skyy,1,9.8842749093612e-05
3773,oats**,1,9.8842749093612e-05
3155,kernals,1,9.8842749093612e-05
3157,garlic-herb,1,9.8842749093612e-05
975,donne'sali,1,9.8842749093612e-05
3163,snack-size,1,9.8842749093612e-05
3164,16-ounce,1,9.8842749093612e-05
3062,hiram,1,9.8842749093612e-05
3061,fragrant,1,9.8842749093612e-05
3191,chili-o,1,9.8842749093612e-05
3966,traditional-flavor,1,9.8842749093612e-05
2968,duct,1,9.8842749093612e-05
2969,mellocreme,1,9.8842749093612e-05
3978,hood,1,9.8842749093612e-05
2971,maine,1,9.8842749093612e-05
1063,paca,1,9.8842749093612e-05
1062,sambucca,1,9.8842749093612e-05
1060,rapid-rise,1,9.8842749093612e-05
3971,applejack,1,9.8842749093612e-05
3970,hands,1,9.8842749093612e-05
626,comte,1,9.8842749093612e-05
1059,sundried,1,9.8842749093612e-05
3967,headquartered,1,9.8842749093612e-05
3965,dare,1,9.8842749093612e-05
2965,banana-flavored,1,9.8842749093612e-05
2978,gizzard,1,9.8842749093612e-05
2980,regular-sized,1,9.8842749093612e-05
3961,consistency,1,9.8842749093612e-05
2982,county,1,9.8842749093612e-05
1057,chocolate-chunk,1,9.8842749093612e-05
2985,chanco,1,9.8842749093612e-05
3957,seasoning*,1,9.8842749093612e-05
1056,italica,1,9.8842749093612e-05
3955,rum*,1,9.8842749093612e-05
630,fly,1,9.8842749093612e-05
3952,sauterne,1,9.8842749093612e-05
633,grape-flavored,1,9.8842749093612e-05
1066,daiya,1,9.8842749093612e-05
2964,bobby,1,9.8842749093612e-05
2991,hostess,1,9.8842749093612e-05
1070,fry's,1,9.8842749093612e-05
1080,yung,1,9.8842749093612e-05
613,gently,1,9.8842749093612e-05
1078,classic-style,1,9.8842749093612e-05
4009,pomegranate-grape,1,9.8842749093612e-05
4008,black's,1,9.8842749093612e-05
614,cheese™,1,9.8842749093612e-05
1077,orange-mango,1,9.8842749093612e-05
4003,immaculate,1,9.8842749093612e-05
1073,jameed,1,9.8842749093612e-05
618,utz,1,9.8842749093612e-05
2945,nougat-filled,1,9.8842749093612e-05
2946,ketchup-style,1,9.8842749093612e-05
3997,cecco,1,9.8842749093612e-05
2963,1x2x2-inch,1,9.8842749093612e-05
2951,loquat,1,9.8842749093612e-05
2952,rotisserie-roasted,1,9.8842749093612e-05
3994,honey-wheat,1,9.8842749093612e-05
2954,dragon,1,9.8842749093612e-05
2955,vegetables*,1,9.8842749093612e-05
3991,myers's,1,9.8842749093612e-05
620,devotion,1,9.8842749093612e-05
622,essence™,1,9.8842749093612e-05
3988,8x8-inch,1,9.8842749093612e-05
1068,5-grain,1,9.8842749093612e-05
3986,broiler,1,9.8842749093612e-05
2958,air,1,9.8842749093612e-05
634,beans*,1,9.8842749093612e-05
2993,crimini;,1,9.8842749093612e-05
3879,colby-pepperjack,1,9.8842749093612e-05
652,checked,1,9.8842749093612e-05
3914,walker,1,9.8842749093612e-05
3027,watermelons,1,9.8842749093612e-05
3028,volume,1,9.8842749093612e-05
3031,sailor,1,9.8842749093612e-05
3035,fast-cooking,1,9.8842749093612e-05
3037,wet,1,9.8842749093612e-05
650,lattice-top,1,9.8842749093612e-05
651,budweiser™,1,9.8842749093612e-05
1037,marzettis,1,9.8842749093612e-05
3901,israeli-style,1,9.8842749093612e-05
1036,pete,1,9.8842749093612e-05
3046,11x9x2,1,9.8842749093612e-05
653,halve,1,9.8842749093612e-05
1045,wingtips,1,9.8842749093612e-05
3047,regal,1,9.8842749093612e-05
654,heels,1,9.8842749093612e-05
655,sabut,1,9.8842749093612e-05
1033,slicing,1,9.8842749093612e-05
1031,katinka,1,9.8842749093612e-05
3889,ka-me,1,9.8842749093612e-05
657,shoot,1,9.8842749093612e-05
3886,jennie-o,1,9.8842749093612e-05
3058,orange-vanilla,1,9.8842749093612e-05
3882,pinches,1,9.8842749093612e-05
3881,hard-shell,1,9.8842749093612e-05
3059,moroccan-style,1,9.8842749093612e-05
3915,brewery,1,9.8842749093612e-05
3020,fours,1,9.8842749093612e-05
3947,milwaukee,1,9.8842749093612e-05
640,kid,1,9.8842749093612e-05
1054,sandwich-style,1,9.8842749093612e-05
1053,already,1,9.8842749093612e-05
2997,end,1,9.8842749093612e-05
1052,buttons,1,9.8842749093612e-05
3942,o',1,9.8842749093612e-05
2999,bolognese,1,9.8842749093612e-05
3940,gills,1,9.8842749093612e-05
3001,smoking,1,9.8842749093612e-05
638,saco,1,9.8842749093612e-05
3004,rapini,1,9.8842749093612e-05
1051,rapeseed,1,9.8842749093612e-05
3934,stones,1,9.8842749093612e-05
641,tostito's,1,9.8842749093612e-05
3018,sub,1,9.8842749093612e-05
